Parameter Name,Site_keys,ppm,forest,open_land,water,wetland,saltwater/sandybeach,recreational,marina,transitional,urban_public/institution,commercial,transportation,mining,waste,crop_land,cemetary,golfcourse,high_density_residential,medium_density_residential,low_density_residential,industrial,not_assigned
Suspended particulate (TSP),[  32.179244 -110.875644],128.365385,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.06,0.81,0.0,0,0,0.0,0,0,0,0.13,0,0.0,0.0
Suspended particulate (TSP),[  32.27229  -110.989079],102.4083335,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.352941176471,0.0196078431373,0.0,0,0,0.0,0,0,0,0.627450980392,0,0.0,0.0
Suspended particulate (TSP),[  32.247298 -110.836753],112.269231,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.03,0.0,0,0,0.0,0,0,0,0.01,0,0.0,0.0
Suspended particulate (TSP),[  32.265631 -110.970092],97.148936,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,0,0,0.0,0,0,0,0.99,0,0.0,0.0
Suspended particulate (TSP),[  32.192299 -110.791752],131.945455,0.0,0.0,0.0,0.0,0.0,0,0,0.09,0.45,0.0,0.0,0,0,0.0,0,0,0,0.46,0,0.0,0.0
Suspended particulate (TSP),[  32.231743 -110.952036],90.711538,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.98,0.0,0,0,0.0,0,0,0,0.02,0,0.0,0.0
Suspended particulate (TSP),[  32.322661 -111.038389],109.354839,0.0,0.0,0.0,0.0,0.0,0,0,0.13,0.07,0.0,0.0,0,0,0.16,0,0,0,0.54,0,0.0,0.0
Suspended particulate (TSP),[  32.419167 -111.162222],73.244898,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.05,0,0,0.94,0,0,0,0.01,0,0.0,0.0
Suspended particulate (TSP),[  32.179521 -111.004816],19.676471,0.0,0.0,0.0291262135922,0.0,0.0,0,0,0.0,0.407766990291,0.0,0.0,0,0,0.0,0,0,0,0.52427184466,0,0.0,0.0
Suspended particulate (TSP),[  32.192299 -111.015649],39.207547,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.57,0,0.0,0.0
Suspended particulate (TSP),[  32.382036 -112.857453],43.355556,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.310880829016,0,0.170984455959,0.0
Suspended particulate (TSP),[  32.598611 -110.633611],142.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0120481927711,0.259036144578,0.0,0,0,0.0,0,0,0,0.126506024096,0,0.0,0.0
Suspended particulate (TSP),[  32.877583 -111.752222],30.863636,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.37,0.0,0,0,0.5,0,0,0,0.13,0,0.0,0.0
Suspended particulate (TSP),[  33.025    -111.388056],74.875,0.0,0.0,0.0,0.0,0.0,0,0,0.1,0.02,0.16,0.0,0,0,0.0,0,0,0,0.45,0,0.0,0.0
Suspended particulate (TSP),[  33.291389 -111.101667],60.692308,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.005,0.0,0,0,0.0,0,0,0,0.495,0,0.0,0.0
Suspended particulate (TSP),[  31.340278 -110.94    ],32.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.45,0.0,0,0,0.0,0,0,0,0.55,0,0.0,0.0
Suspended particulate (TSP),[  31.337204 -110.936718],51.424242,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.31,0.0,0,0,0.0,0,0,0,0.62,0,0.0,0.05
Suspended particulate (TSP),[  34.582386 -111.824607],97.764706,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  34.534722 -112.479722],97.214286,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0754716981132,0.0,0,0,0.0,0,0,0,0.924528301887,0,0.0,0.0
Suspended particulate (TSP),[  34.558611 -112.4825  ],49.222222,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.68,0.0,0,0,0.0,0,0,0,0.32,0,0.0,0.0
Suspended particulate (TSP),[  34.767222 -112.063333],30.714286,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.07,0.0,0.0,0,0,0.0,0,0,0,0.17,0,0.0,0.0
Suspended particulate (TSP),[  35.513486 -113.322198],18.395349,0.909090909091,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0363636363636,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  32.723333 -114.622065],41.381818,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.921568627451,0.0,0,0,0.0,0,0,0,0.078431372549,0,0.0,0.0
Suspended particulate (TSP),[  37.535833 -121.961823],65.55,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.62,0.0,0,0,0.03,0,0,0,0.35,0,0.0,0.0
Suspended particulate (TSP),[  37.682708 -121.770231],188.272727,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.77,0.0,0,0,0.0,0,0,0,0.23,0,0.0,0.0
Suspended particulate (TSP),[  37.87687  -122.266913],98.442623,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.32,0.0,0,0,0.0,0,0,0,0.68,0,0.0,0.0
Suspended particulate (TSP),[  37.800484 -122.266358],108.033333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  39.757371 -121.843286],89.806452,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.37037037037,0.101851851852,0,0,0.0,0,0,0,0.527777777778,0,0.0,0.0
Suspended particulate (TSP),[  39.733494 -121.8472  ],61.438596,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.87,0.0,0,0,0.0,0,0,0,0.13,0,0.0,0.0
Suspended particulate (TSP),[  39.512386 -121.555248],52.592593,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0490196078431,0.549019607843,0.0,0,0,0.0,0,0,0,0.333333333333,0,0.0588235294118,0.0
Suspended particulate (TSP),[  37.886869 -122.027462],195.535714,0.03,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.97,0,0.0,0.0
Suspended particulate (TSP),[  37.936013 -122.026154],77.491228,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.6,0.0,0,0,0.0,0,0,0,0.4,0,0.0,0.0
Suspended particulate (TSP),[  37.949924 -122.357193],100.540984,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0196078431373,0.0,0,0,0.0,0,0,0,0.617647058824,0,0.362745098039,0.0
Suspended particulate (TSP),[  38.029258 -121.896866],85.807018,0.0,0.0,0.0,0.12,0.0,0,0,0.0,0.25,0.0,0.0,0,0,0.0,0,0,0,0.17,0,0.46,0.0
Suspended particulate (TSP),[  36.737172 -119.753754],73.65,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.63,0.0,0,0,0.0,0,0,0,0.37,0,0.0,0.0
Suspended particulate (TSP),[  36.725228 -119.751254],92.35,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.46,0.0,0,0,0.19,0,0,0,0.23,0,0.12,0.0
Suspended particulate (TSP),[  36.813561 -119.741255],92.758621,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3,0.0,0,0,0.67,0,0,0,0.03,0,0.0,0.0
Suspended particulate (TSP),[  36.145789 -120.359316],98.894737,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.78125,0.0,0,0,0.0,0,0,0,0.21875,0,0.0,0.0
Suspended particulate (TSP),[  36.341062 -120.105699],102.534483,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.854700854701,0,0,0,0.145299145299,0,0.0,0.0
Suspended particulate (TSP),[  40.869017 -124.085062],113.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.51,0.15,0,0,0.0,0,0,0,0.28,0,0.01,0.0
Suspended particulate (TSP),[  40.791516 -124.175062],69.948276,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.58,0,0.42,0.0
Suspended particulate (TSP),[  40.80178 -124.1621 ],111.918033,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.62,0.0,0,0,0.0,0,0,0,0.38,0,0.0,0.0
Suspended particulate (TSP),[  32.979213 -115.530267],77.642857,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.41,0.0,0,0,0.0,0,0,0,0.39,0,0.0,0.0
Suspended particulate (TSP),[  32.664226 -115.506384],113.413793,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.09,0.13,0.07,0,0,0.0,0,0,0,0.0,0,0.0,0.68
Suspended particulate (TSP),[  32.793389 -115.563051],104.875,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.554545454545,0.0,0,0,0.0,0,0,0,0.445454545455,0,0.0,0.0
Suspended particulate (TSP),[  36.049402 -117.943927],122.018182,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  36.483824 -117.867858],171.160714,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.43,0.0
Suspended particulate (TSP),[  36.609003 -118.057809],133.95,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0872483221477,0.0,0,0,0.0,0,0,0,0.241610738255,0,0.0,0.0
Suspended particulate (TSP),[  37.360684 -118.330783],96.2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  35.624678 -117.670897],241.368421,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0355329949239,0.345177664975,0.0,0,0,0.0,0,0,0,0.111675126904,0,0.0,0.0
Suspended particulate (TSP),[  35.003587 -117.650337],85.305085,0.0,0.0,0.0,0.0,0.0,0,0,0.0240963855422,0.0,0.132530120482,0.0,0,0,0.0,0,0,0,0.746987951807,0,0.0,0.0
Suspended particulate (TSP),[  35.383014 -118.9726  ],116.533333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.24,0.0,0,0,0.0,0,0,0,0.76,0,0.0,0.0
Suspended particulate (TSP),[  35.046914 -118.165631],112.709091,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.235632183908,0.0459770114943,0,0,0.0,0,0,0,0.14367816092,0,0.0,0.0
Suspended particulate (TSP),[  35.374959 -119.022602],109.363636,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.96,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  35.312186 -119.617624],146.592593,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0990990990991,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  35.431068 -119.021767],129.313725,0.0,0.0,0.0,0.0,0.0,0,0,0.16,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,0,0.0,0.0
Suspended particulate (TSP),[  35.434679 -119.013434],122.132075,0.0,0.0,0.0,0.0,0.0,0,0,0.11214953271,0.0,0.0654205607477,0.0,0,0,0.0,0,0,0,0.719626168224,0,0.102803738318,0.0
Suspended particulate (TSP),[  35.770234 -119.586234],56.314815,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.11,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  35.1433   -119.465675],53.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.123456790123,0.0185185185185,0,0,0.0,0,0,0,0.185185185185,0,0.0555555555556,0.0
Suspended particulate (TSP),[  36.09884  -119.559568],101.095238,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.185,0.0,0,0,0.01,0,0,0,0.305,0,0.0,0.0
Suspended particulate (TSP),[  36.282172 -119.645128],97.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.746268656716,0,0,0,0.0,0,0.253731343284,0.0
Suspended particulate (TSP),[  36.007175 -119.959855],75.068966,0.0,0.73,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.03,0,0,0,0.03,0,0.0,0.0
Suspended particulate (TSP),[  39.155724 -122.845549],92.142857,0.73,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  39.172112 -122.906107],61.296296,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.86,0,0,0,0.14,0,0.0,0.0
Suspended particulate (TSP),[  39.0327  -122.92229],76.245614,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.04,0,0,0.81,0,0,0,0.0,0,0.15,0.0
Suspended particulate (TSP),[  33.92899 -118.21071],212.105263,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.57,0.0,0,0,0.0,0,0,0,0.43,0,0.0,0.0
Suspended particulate (TSP),[  33.82376 -118.18921],84.098039,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.23,0.06,0,0,0.0,0,0,0,0.44,0,0.27,0.0
Suspended particulate (TSP),[  33.930292 -118.369798],62.65,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.03,0.14,0,0,0.0,0,0,0,0.74,0,0.09,0.0
Suspended particulate (TSP),[  34.1365  -117.92391],75.568182,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.61,0.0
Suspended particulate (TSP),[  34.14435 -117.85036],73.396552,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.115044247788,0.0,0,0,0.0,0,0,0,0.884955752212,0,0.0,0.0
Suspended particulate (TSP),[  34.149451 -118.124515],54.818182,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.65811965812,0.0598290598291,0,0,0.0,0,0,0,0.282051282051,0,0.0,0.0
Suspended particulate (TSP),[  34.06659 -118.22688],71.4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0157894736842,0.526315789474,0,0,0.0,0,0,0,0.0,0,0.457894736842,0.0
Suspended particulate (TSP),[  34.058345 -118.250907],110.965517,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0430107526882,0.360215053763,0.537634408602,0,0,0.0,0,0,0,0.0322580645161,0,0.0,0.0
Suspended particulate (TSP),[  34.051399 -118.3848  ],73.237288,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.135,0.5,0,0,0.0,0,0,0,0.365,0,0.0,0.0
Suspended particulate (TSP),[  34.19925 -118.53276],42.896552,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.415204678363,0.0,0,0,0.0,0,0,0,0.584795321637,0,0.0,0.0
Suspended particulate (TSP),[  34.01407 -118.06056],84.872727,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.38,0.12,0.07,0,0,0.0,0,0,0,0.43,0,0.0,0.0
Suspended particulate (TSP),[  34.712206 -118.140073],103.816667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.05,0.03,0.0,0,0,0.0,0,0,0,0.26,0,0.0,0.0
Suspended particulate (TSP),[  37.97231  -122.520004],34.538462,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.76,0.0,0,0,0.0,0,0,0,0.24,0,0.0,0.0
Suspended particulate (TSP),[  37.745759 -119.603754],83.766667,0.970873786408,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0291262135922,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  39.435168 -123.80946 ],76.339286,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.01,0.24,0,0,0.0,0,0,0,0.49,0,0.26,0.0
Suspended particulate (TSP),[  39.445723 -123.803905],111.035714,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.32,0.0,0,0,0.0,0,0,0,0.65,0,0.03,0.0
Suspended particulate (TSP),[  39.148226 -123.207783],106.086957,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.77,0,0,0,0.23,0,0.0,0.0
Suspended particulate (TSP),[  39.412942 -123.353621],63.52459,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.155,0.0,0,0,0.0,0,0,0,0.345,0,0.0,0.0
Suspended particulate (TSP),[  37.060778 -120.849637],81.306122,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.35,0.0,0,0,0.5,0,0,0,0.15,0,0.0,0.0
Suspended particulate (TSP),[  37.30633  -120.493246],126.645833,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.37,0.0,0,0,0.5,0,0,0,0.13,0,0.0,0.0
Suspended particulate (TSP),[  41.549894 -120.167723],52.864407,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.315068493151,0,0,0.684931506849,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  37.647991 -118.974301],100.857955,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.07,0.195,0.0,0,0,0.0,0,0,0,0.225,0,0.0,0.0
Suspended particulate (TSP),[  38.04159  -119.142651],63.431034,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  38.099921 -119.017645],159.245614,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  36.697181 -121.633556],154.823529,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.327160493827,0.0,0,0,0.617283950617,0,0,0,0.0555555555556,0,0.0,0.0
Suspended particulate (TSP),[  38.310942 -122.296189],138.56,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2,0.0,0,0,0.0,0,0,0,0.8,0,0.0,0.0
Suspended particulate (TSP),[  33.821353 -117.91427 ],216.69863,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0932203389831,0.186440677966,0.0593220338983,0,0,0.0,0,0,0,0.661016949153,0,0.0,0.0
Suspended particulate (TSP),[  33.656131 -117.930613],82.345455,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0566037735849,0.216981132075,0.0,0,0,0.0,0,0,0,0.72641509434,0,0.0,0.0
Suspended particulate (TSP),[  33.627244 -117.691163],70.586207,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.53,0.0,0,0,0.24,0,0,0,0.23,0,0.0,0.0
Suspended particulate (TSP),[  33.92513 -117.95264],136.981481,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0789473684211,0.0526315789474,0.0,0,0,0.0,0,0,0,0.868421052632,0,0.0,0.0
Suspended particulate (TSP),[  33.750573 -117.870333],92.959184,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.89,0.0,0,0,0.0,0,0,0,0.11,0,0.0,0.0
Suspended particulate (TSP),[  33.795849 -118.03284 ],123.762712,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.465346534653,0.0792079207921,0.0,0,0,0.0,0,0,0,0.455445544554,0,0.0,0.0
Suspended particulate (TSP),[  38.93712  -121.109391],43.773585,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.39,0.0,0,0,0.61,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  38.791845 -121.209116],147.896552,0.0,0.21,0.0,0.0,0.0,0,0,0.0,0.0,0.41,0.0,0,0,0.38,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  39.182963 -120.117692],92.18,0.0,0.0,0.36,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0,0,0.0,0,0,0,0.62,0,0.0,0.0
Suspended particulate (TSP),[  33.927794 -116.874466],125.017544,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.21,0.23,0.13,0,0,0.0,0,0,0,0.13,0,0.0,0.0
Suspended particulate (TSP),[  33.708355 -116.221118],137.639344,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.48,0,0,0,0.05,0,0.0,0.0
Suspended particulate (TSP),[  33.85275 -116.54101],114.959184,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0,0,0.0,0,0,0,0.4,0,0.0,0.0
Suspended particulate (TSP),[  33.94603 -117.40063],114.015873,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.46,0.01,0,0,0.0,0,0,0,0.53,0,0.0,0.0
Suspended particulate (TSP),[  33.99958 -117.41601],43.774194,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.304347826087,0.0,0,0,0.0434782608696,0,0,0,0.652173913043,0,0.0,0.0
Suspended particulate (TSP),[  38.667126 -121.251338],60.633333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0.17,0,0,0.13,0,0,0,0.36,0,0.0,0.0
Suspended particulate (TSP),[  38.585183 -121.494677],122.672131,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.58,0.0,0,0,0.0,0,0,0,0.0,0,0.21,0.0
Suspended particulate (TSP),[  38.613779 -121.368014],101.804348,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.115044247788,0.0,0,0,0.0,0,0,0,0.884955752212,0,0.0,0.0
Suspended particulate (TSP),[  38.553517 -121.337173],131.4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.46,0.0,0,0,0.01,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  38.600461 -121.273839],63.153846,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.17,0,0,0.7,0,0,0,0.0,0,0.13,0.0
Suspended particulate (TSP),[  38.556326 -121.458499],40.851852,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.148648648649,0.0,0,0,0.0,0,0,0,0.763513513514,0,0.0,0.0
Suspended particulate (TSP),[  36.85551 -121.39299],35.967213,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.52,0,0,0,0.44,0,0.0,0.0
Suspended particulate (TSP),[  36.844096 -121.362121],55.555556,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  34.141946 -116.059169],104.87037,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.025641025641,0.0,0,0,0.0,0,0,0,0.333333333333,0,0.0,0.0
Suspended particulate (TSP),[  34.895007 -117.024484],106.327586,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.04,0.31,0.0,0,0,0.0,0,0,0,0.54,0,0.0,0.0
Suspended particulate (TSP),[  34.2431  -117.27235],86.213675,0.0,0.0,0.183673469388,0.0,0.0,0,0,0.0,0.0,0.136054421769,0.0,0,0,0.0,0,0,0,0.680272108844,0,0.0,0.0
Suspended particulate (TSP),[  34.10001 -117.63422],36.372093,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.198113207547,0.0,0,0,0.0,0,0,0,0.801886792453,0,0.0,0.0
Suspended particulate (TSP),[  34.106122 -117.481994],56.056604,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.109243697479,0.109243697479,0.0,0,0,0.176470588235,0,0,0,0.605042016807,0,0.0,0.0
Suspended particulate (TSP),[  34.06668 -117.15087],101.160714,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.74,0,0,0,0.26,0,0.0,0.0
Suspended particulate (TSP),[  34.054456 -117.588664],62.810345,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.32380952381,0,0,0.047619047619,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[  34.523329 -117.30449 ],103.928571,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.28,0.0,0,0,0.0,0,0,0,0.67,0,0.0,0.0
Suspended particulate (TSP),[  34.102234 -117.286709],137.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1,0.39,0.0,0,0,0.0,0,0,0,0.3,0,0.21,0.0
Suspended particulate (TSP),[  35.759954 -117.374779],160.586207,0.0,0.085,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.045,0,0.15,0.0
Suspended particulate (TSP),[  32.79394  -116.961138],131.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.47,0.0,0,0,0.0,0,0,0,0.52,0,0.01,0.0
Suspended particulate (TSP),[  32.842242 -116.768225],67.517241,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.21,0.04,0.1,0,0,0.0,0,0,0,0.19,0,0.0,0.0
Suspended particulate (TSP),[  32.631231 -117.059075],105.428571,0.0,0.0,0.0,0.0,0.0,0,0,0.00409836065574,0.0,0.180327868852,0.409836065574,0,0,0.0,0,0,0,0.405737704918,0,0.0,0.0
Suspended particulate (TSP),[  32.836461 -117.128752],57.576271,0.0,0.0,0.0,0.0,0.0,0,0,0.0990099009901,0.019801980198,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.475247524752,0.0
Suspended particulate (TSP),[  32.727273 -117.154477],55.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.191082802548,0.178343949045,0.605095541401,0,0,0.0,0,0,0,0.0254777070064,0,0.0,0.0
Suspended particulate (TSP),[  33.127711 -117.075325],51.756098,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.46,0.0,0,0,0.0,0,0,0,0.54,0,0.0,0.0
Suspended particulate (TSP),[  33.196703 -117.346704],50.333333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.21,0.0,0,0,0.0,0,0,0,0.54,0,0.0,0.0
Suspended particulate (TSP),[  37.784  -122.4216],56.518519,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.86,0.0,0,0,0.0,0,0,0,0.13,0,0.0,0.0
Suspended particulate (TSP),[  37.75493  -122.388026],55.769231,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.38,0,0,0.0,0,0,0,0.0,0,0.62,0.0
Suspended particulate (TSP),[  37.950741 -121.268523],56.704918,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.12,0.1,0.0,0,0,0.0,0,0,0,0.68,0,0.0,0.0
Suspended particulate (TSP),[  38.000479 -121.31717 ],98.283019,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.148936170213,0.404255319149,0.0,0,0,0.0,0,0,0,0.446808510638,0,0.0,0.0
Suspended particulate (TSP),[  38.021033 -121.336337],43.57377,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.107142857143,0.0,0,0,0.0,0,0,0,0.892857142857,0,0.0,0.0
Suspended particulate (TSP),[  35.283864 -120.655171],55.243902,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.53,0.0,0,0,0.0,0,0,0,0.47,0,0.0,0.0
Suspended particulate (TSP),[  35.36631 -120.84271],51.318182,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3,0.0,0,0,0.0,0,0,0,0.67,0,0.0,0.0
